date,sales,onpromotion,transactions,dcoilwtico,is_holiday,day_of_week,day_of_month,month,quarter,year,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_7,rolling_14,rolling_28
2014-08-15,402631.8400593,4456,81345.0,97.3,1,4,15,8,3,2014,33,340740.8170565,397759.9389829,506826.7949305,547619.0590519,411419.2342991286,449298.5687792428,527418.1616063536
2014-08-16,533996.15517,578,91797.0,97.3,0,5,16,8,3,2014,33,402631.8400593,496192.787084,626533.637869,728988.226204,412115.2201671857,441856.0720027285,522240.04664233216
2014-08-17,564443.173007,559,87306.0,97.3,0,6,17,8,3,2014,33,533996.15517,509681.7650025,625898.205888,776474.1180457,417515.7013223286,435246.2518099429,515276.0441054036
2014-08-18,433042.298907,514,80849.0,96.44,0,0,18,8,3,2014,34,564443.173007,409544.575013,471173.304022,600228.430008,425338.7596086857,430856.60660415713,507703.51035402145
2014-08-19,379329.9530773,512,77282.0,94.35,0,1,19,8,3,2014,34,433042.298907,353898.211991,417197.476176,530276.040011,428695.57730782864,428132.9633816571,501732.5771004143
2014-08-20,398126.790988,582,79897.0,96.4,0,2,20,8,3,2014,34,379329.9530773,372116.544964,402914.370941,574168.635995,432328.6831773,425428.14030317863,496341.64542421076
2014-08-21,355108.8749955,2412,75218.0,93.97,0,3,21,8,3,2014,34,398126.790988,340740.8170565,359701.53298899997,484618.8170115,436044.4326093,425086.1703065357,490054.4366739607
2014-08-22,388359.8983235,4479,78705.0,93.61,0,4,22,8,3,2014,34,355108.8749955,402631.8400593,397759.9389829,579767.285128,438097.0123148714,424758.12330700003,485429.0816019607
2014-08-23,499678.208204,649,89623.0,93.61,0,5,23,8,3,2014,34,388359.8983235,533996.15517,496192.787084,688919.5500267,436058.1634954714,424086.69183132856,478593.10350180004
2014-08-24,528990.5611087,680,85697.0,93.61,1,6,24,8,3,2014,34,499678.208204,564443.173007,509681.7650025,747307.86662,431155.5996431857,424335.65048275713,471834.48415098933
2014-08-25,412250.075007,591,77287.0,95.39,0,0,25,8,3,2014,35,528990.5611087,433042.298907,409544.575013,583936.68549,426090.9408005714,425714.85020462854,464037.4375255857
2014-08-26,355053.9079745,516,74029.0,95.78,0,1,26,8,3,2014,35,412250.075007,379329.9530773,353898.211991,524743.3250017,423120.6231005714,425908.1002042,457905.77286547853
2014-08-27,366321.498077,623,75594.0,95.82,0,2,27,8,3,2014,35,355053.9079745,398126.790988,372116.544964,578056.965281,419652.6166573143,425990.6499173072,451845.43654307857
2014-08-28,327912.427,2175,71897.0,96.44,0,3,28,8,3,2014,35,366321.498077,355108.8749955,340740.8170565,532423.558194,415109.0033843143,425576.7179968072,444283.45557150716
2014-08-29,403288.917062,4268,78280.0,97.86,0,4,29,8,3,2014,35,327912.427,388359.8983235,402631.8400593,506826.7949305,411223.79652781424,424660.4044213429,436979.48660029285
2014-08-30,586373.694132,437,96128.0,97.86,0,5,30,8,3,2014,35,403288.917062,499678.208204,533996.15517,626533.637869,413356.51349045715,424707.33849296434,433281.70524784643
2014-08-31,660088.183052,455,94032.0,97.86,0,6,31,8,3,2014,35,586373.694132,528990.5611087,564443.173007,625898.205888,425741.5829087429,428448.5912759643,431847.4215429536
2014-09-01,812526.219024,633,87941.0,97.86,0,0,1,9,3,2014,36,660088.183052,412250.075007,433042.298907,471173.304022,444469.8146149286,435280.37770775,433068.4921559536
2014-09-02,717351.552768,2300,83895.0,92.92,0,1,2,9,3,2014,36,812526.219024,355053.9079745,379329.9530773,417197.476176,501652.1209030714,462386.37200182147,445259.6676917393
2014-09-03,726683.8617375,4724,83264.0,95.5,0,2,3,9,3,2014,36,717351.552768,366321.498077,398126.790988,402914.370941,553408.9273021428,486530.7719797286,455979.4561414536
2014-09-04,551340.0774347,2657,76357.0,94.51,0,3,4,9,3,2014,36,726683.8617375,327912.427,355108.8749955,359701.53298899997,604889.2649679285,509999.13417612144,467542.65224132856
2014-09-05,603043.241921,4802,79393.0,93.32,0,4,5,9,3,2014,36,551340.0774347,403288.917062,388359.8983235,397759.9389829,636807.5007443142,524015.6486360643,474386.88597153215
2014-09-06,870139.4459765,959,97051.0,93.32,0,5,6,9,3,2014,36,603043.241921,586373.694132,499678.208204,496192.787084,665343.8328670285,539350.1731787429,481718.4325050357
2014-09-07,997964.077948,942,97206.0,93.32,0,6,7,9,3,2014,36,870139.4459765,660088.183052,528990.5611087,509681.7650025,705881.7974162429,565811.6901624928,495073.67032262497
2014-09-08,648651.744928,802,80954.0,92.64,0,0,8,9,3,2014,37,997964.077948,812526.219024,412250.075007,409544.575013,754149.7824013858,599309.7985081571,512512.32435639284
2014-09-09,562420.568002,2511,75647.0,92.73,0,1,9,9,3,2014,37,648651.744928,717351.552768,355053.9079745,353898.211991,730739.1432448142,616195.6320739428,521051.8661390714
2014-09-10,612987.4722337,4874,77110.0,91.71,0,2,10,9,3,2014,37,562420.568002,726683.8617375,366321.498077,372116.544964,708606.1454211,631007.5363616215,528499.0931394643
2014-09-11,483462.953022,2737,73413.0,92.89,0,3,11,9,3,2014,37,612987.4722337,551340.0774347,327912.427,340740.8170565,692363.8040634143,648626.5345156714,537101.6262562393
2014-09-12,564382.847851,4727,77324.0,92.18,0,4,12,9,3,2014,37,483462.953022,603043.241921,403288.917062,402631.8400593,682667.0720044571,659737.2863743856,542198.8453978642
2014-09-13,795802.238124,1018,94599.0,92.18,0,5,13,9,3,2014,37,564382.847851,870139.4459765,586373.694132,533996.15517,677144.1585658857,671243.9957164571,547975.6671047107
2014-09-14,896501.5622945,1020,91685.0,92.18,0,6,14,9,3,2014,37,795802.238124,997964.077948,660088.183052,564443.173007,666524.5574441,686203.1774301714,557325.8843530678
2014-09-15,630710.5728885,870,80209.0,92.86,0,0,15,9,3,2014,38,896501.5622945,648651.744928,812526.219024,433042.298907,652029.9123507428,703089.8473760643,569185.1125419071
2014-09-16,608239.973016,2647,78628.0,94.91,0,1,16,9,3,2014,38,630710.5728885,562420.568002,717351.552768,379329.9530773,649466.8877736714,690103.015509243,576244.6937555321
2014-09-17,617472.3442115,4999,76934.0,94.33,0,2,17,9,3,2014,38,608239.973016,612987.4722337,726683.8617375,398126.790988,656012.5170613857,682309.3312412428,584420.0516104858
2014-09-18,479500.843061,2683,71000.0,93.07,0,3,18,9,3,2014,38,617472.3442115,483462.953022,551340.0774347,355108.8749955,656653.2130582143,674508.5085608143,592253.8213684679
2014-09-19,550213.093909,4614,75575.0,92.43,0,4,19,9,3,2014,38,479500.843061,564382.847851,603043.241921,388359.8983235,656087.1973495,669377.1346769787,596696.3916565215
2014-09-20,808490.763077,898,94175.0,92.43,0,5,20,9,3,2014,38,550213.093909,795802.238124,870139.4459765,499678.208204,654062.9467863572,665603.5526761215,602476.8629274322
2014-09-21,901420.451004,975,91092.0,92.43,0,6,21,9,3,2014,38,808490.763077,896501.5622945,997964.077948,528990.5611087,655875.5932082143,661200.075326157,613505.8827443251
2014-09-22,589120.293928,798,76335.0,91.46,0,0,22,9,3,2014,39,901420.451004,630710.5728885,648651.744928,412250.075007,656578.2915952858,654304.1019730142,626806.9502405857
2014-09-23,559954.304399,2593,74715.0,91.55,0,1,23,9,3,2014,39,589120.293928,608239.973016,562420.568002,355053.9079745,650636.8231723572,650051.8554730143,633123.7437734787
2014-09-24,598183.114508,4837,75802.0,93.6,0,2,24,9,3,2014,39,559954.304399,617472.3442115,612987.4722337,366321.498077,643738.8705127857,649875.6937870858,640441.6150743536
2014-09-25,466867.377076,2489,70769.0,93.59,0,3,25,9,3,2014,39,598183.114508,479500.843061,483462.953022,327912.427,640983.2662694285,648818.2396638214,648722.3870897464
2014-09-26,515474.223943,4319,73141.0,95.55,0,4,26,9,3,2014,39,466867.377076,550213.093909,564382.847851,403288.917062,639178.4854144285,647632.8413819643,653685.063878175
2014-09-27,781202.367982,632,90831.0,95.55,0,5,27,9,3,2014,39,515474.223943,808490.763077,795802.238124,586373.694132,634215.789705,644139.3682456787,657691.6819810679
2014-09-28,886531.789814,739,89876.0,95.55,1,6,28,9,3,2014,39,781202.367982,901420.451004,896501.5622945,660088.183052,630317.4475485714,643096.5203783929,664649.8489042821
2014-09-29,586682.822002,582,76390.0,94.53,0,0,29,9,3,2014,40,886531.789814,589120.293928,630710.5728885,812526.219024,628190.49595,642384.393772643,672737.1205743535
2014-09-30,599093.9157257,2278,77820.0,91.17,0,1,30,9,3,2014,40,586682.822002,559954.304399,608239.973016,717351.552768,627842.2856748571,639239.5544236071,664671.284966425
2014-10-01,784500.253914,4804,84960.0,90.74,0,2,1,10,4,2014,40,599093.9157257,598183.114508,617472.3442115,726683.8617375,633433.6587215286,638586.2646171572,660447.7979292001
2014-10-02,634306.519052,2616,79575.0,91.02,0,3,2,10,4,2014,40,784500.253914,466867.377076,479500.843061,551340.0774347,660050.3929223857,650516.829595907,662512.6690783607
2014-10-03,675639.295098,4482,84217.0,89.76,0,4,3,10,4,2014,40,634306.519052,515474.223943,550213.093909,603043.241921,683970.2703475285,661574.3778809785,665475.7562789787
2014-10-04,931317.51302,735,99718.0,89.76,0,5,4,10,4,2014,40,675639.295098,781202.367982,808490.763077,870139.4459765,706850.9947982429,670533.3922516213,668068.4724638715
2014-10-05,985466.962071,658,94446.0,89.76,0,6,5,10,4,2014,40,931317.51302,886531.789814,901420.451004,997964.077948,728296.0155179572,679306.7315332644,670253.4034297107
2014-10-06,641480.757266,606,80160.0,90.33,0,0,6,10,4,2014,41,985466.962071,586682.822002,589120.293928,648651.744928,742429.6115546713,685310.0537523357,669807.0778626751
2014-10-07,586410.2709706,2353,78066.0,88.89,1,1,7,10,4,2014,41,641480.757266,599093.9157257,559954.304399,562420.568002,750257.8880209571,689050.0868479072,669550.9711604606
2014-10-08,620201.323059,4784,77046.0,87.29,0,2,8,10,4,2014,41,586410.2709706,784500.253914,598183.114508,612987.4722337,748445.9387702286,690939.7987458786,670407.7462664823
2014-10-09,510519.923104,2450,74220.0,85.76,0,3,9,10,4,2014,41,620201.323059,634306.519052,466867.377076,483462.953022,724974.6629338,692512.5279280927,670665.3837959572
2014-10-10,702470.317955,4569,83961.0,85.87,1,4,10,10,4,2014,41,510519.923104,675639.295098,515474.223943,564382.847851,707290.863512657,695630.5669300928,671631.7041560287
2014-10-11,748309.153739,564,91360.0,85.87,0,5,11,10,4,2014,41,702470.317955,931317.51302,781202.367982,795802.238124,711123.8667779427,708987.4307880929,676563.3995168858
2014-10-12,843971.132714,648,86736.0,85.87,0,6,12,10,4,2014,41,748309.153739,985466.962071,886531.789814,896501.5622945,684979.8154520857,706637.9154850214,674867.2179317072
2014-10-13,611726.926015,565,76957.0,85.73,0,0,13,10,4,2014,42,843971.132714,641480.757266,586682.822002,630710.5728885,664766.1255439428,703597.868549307,672991.1311609751
2014-10-14,550589.573294,2357,73921.0,81.72,0,1,14,10,4,2014,42,611726.926015,586410.2709706,599093.9157257,608239.973016,660515.5782223714,705386.7331216643,672313.1437726356
2014-10-15,624797.469491,4945,77781.0,81.82,0,2,15,10,4,2014,42,550589.573294,620201.323059,784500.253914,617472.3442115,655398.3356971428,701922.1372336857,670254.2009254216
2014-10-16,538252.607117,2557,73632.0,82.33,0,3,16,10,4,2014,42,624797.469491,510519.923104,634306.519052,479500.843061,656054.9280445714,690514.7954891857,670515.8125425465
2014-10-17,558538.135999,4551,75640.0,82.8,0,4,17,10,4,2014,42,538252.607117,702470.317955,675639.295098,550213.093909,660016.7400464285,683653.8017795429,672614.0898302607
2014-10-18,820840.970792,769,94313.0,82.8,0,5,18,10,4,2014,42,558538.135999,748309.153739,931317.51302,808490.763077,639454.999767,675289.4332724715,672911.4127620464
2014-10-19,935410.595877,769,92246.0,82.8,0,6,19,10,4,2014,42,820840.970792,843971.132714,985466.962071,901420.451004,649816.6879174287,667398.2516847571,673352.4916090107
2014-10-20,624629.990941,609,78183.0,82.76,0,0,20,10,4,2014,43,935410.595877,611726.926015,641480.757266,589120.293928,662879.4683692857,663822.7969566142,674566.4253544749
2014-10-21,542207.165266,2086,73577.0,83.25,0,1,21,10,4,2014,43,624629.990941,550589.573294,586410.2709706,559954.304399,664722.7633587143,662619.1707905428,675834.628819225
2014-10-22,584926.355993,4755,73816.0,80.52,0,2,22,10,4,2014,43,542207.165266,624797.469491,620201.323059,598183.114508,663525.2764975715,659461.8060973572,675200.8024216179
2014-10-23,492233.2322,2526,71293.0,82.81,0,3,23,10,4,2014,43,584926.355993,538252.607117,510519.923104,466867.377076,657829.4031407143,656942.1655926429,674727.3467603679
2014-10-24,528403.680064,4477,73477.0,81.27,0,4,24,10,4,2014,43,492233.2322,558538.135999,702470.317955,515474.223943,651255.206724,655635.9733852142,675633.2701576536
2014-10-25,758926.230707,1003,92005.0,81.27,0,5,25,10,4,2014,43,528403.680064,820840.970792,748309.153739,781202.367982,646950.2844475714,643202.6421072857,676095.0364476893
2014-10-26,892128.498949,1020,90363.0,81.27,0,6,26,10,4,2014,43,758926.230707,935410.595877,843971.132714,886531.789814,638105.3215782857,643961.0047478572,675299.4601164393
2014-10-27,572806.6319285,583,74434.0,81.26,0,0,27,10,4,2014,44,892128.498949,624629.990941,611726.926015,586682.822002,631922.1648742857,647400.8166217858,675499.3425855465
2014-10-28,512678.811505,2327,72417.0,81.36,0,1,28,10,4,2014,44,572806.6319285,542207.165266,550589.573294,599093.9157257,624518.8278724999,644620.795615607,675003.7643686357
2014-10-29,560819.6780005,4953,74037.0,82.25,0,2,29,10,4,2014,44,512678.811505,584926.355993,624797.469491,784500.253914,620300.4916209286,641912.8840592501,671917.5106464678
2014-10-30,459715.26616,2357,71373.0,81.06,0,3,30,10,4,2014,44,560819.6780005,492233.2322,538252.607117,634306.519052,616856.6804791428,637343.0418099286,663928.9186495572
2014-10-31,561876.0719155,4421,79380.0,80.53,0,4,31,10,4,2014,44,459715.26616,528403.680064,558538.135999,675639.295098,612211.2567591429,631733.2317415714,657693.5167605571
2014-11-01,873539.2478855,975,96265.0,80.53,0,5,1,11,4,2014,44,561876.0719155,758926.230707,820840.970792,931317.51302,616993.0270236429,631971.6557356071,653630.5445040392
2014-11-02,709851.4922288,944,78183.0,80.53,1,6,2,11,4,2014,44,873539.2478855,892128.498949,935410.595877,985466.962071,633366.315192,635735.8183851428,651567.03503495
2014-11-03,973192.041735,690,91982.0,78.77,1,0,3,11,4,2014,45,709851.4922288,572806.6319285,624629.990941,641480.757266,607326.7428034,619624.4538388428,641723.6253977285
2014-11-04,702751.953595,2373,80319.0,77.15,0,1,4,11,4,2014,45,973192.041735,512678.811505,542207.165266,586410.2709706,664524.6584900429,644521.7431812714,653570.456985907
2014-11-05,718799.9390395,4858,80883.0,78.71,0,2,5,11,4,2014,45,702751.953595,560819.6780005,584926.355993,620201.323059,691677.9645028999,655989.2280619143,657725.5170796356
2014-11-06,566118.381055,2519,75527.0,77.87,1,3,6,11,4,2014,45,718799.9390395,459715.26616,492233.2322,510519.923104,714246.5732227572,665551.6268509498,661246.8962217963
2014-11-07,585330.25773,4392,77407.0,78.71,1,4,7,11,4,2014,45,566118.381055,561876.0719155,528403.680064,702470.317955,729447.018207757,670829.13748345,663232.5554343321
2014-11-08,816064.644983,861,93764.0,78.71,0,5,8,11,4,2014,45,585330.25773,873539.2478855,758926.230707,748309.153739,732797.6161812572,674895.32160245,659048.9818548679
2014-11-09,941478.422301,956,92456.0,78.71,0,6,9,11,4,2014,45,816064.644983,709851.4922288,892128.498949,843971.132714,724586.9586237572,678976.6369078784,661468.8208278678
2014-11-10,593376.793073,540,75496.0,77.43,1,0,10,11,4,2014,46,941478.422301,973192.041735,572806.6319285,611726.926015,757676.5200626429,682501.6314330214,664951.2240274035
2014-11-11,552505.750307,2362,73496.0,77.85,1,1,11,11,4,2014,46,593376.793073,702751.953595,512678.811505,550589.573294,703417.1988252142,683970.9286576285,664295.862136618
2014-11-12,588093.484021,4810,75032.0,77.16,1,2,12,11,4,2014,46,552505.750307,718799.9390395,560819.6780005,624797.469491,681953.4554983572,686815.7100006286,664364.2970299392
2014-11-13,468057.386823,2503,71007.0,74.13,0,3,13,11,4,2014,46,588093.484021,566118.381055,459715.26616,538252.607117,663281.1047814285,688763.8390020927,663053.4404060106
2014-11-14,553007.970965,4434,76645.0,75.91,0,4,14,11,4,2014,46,468057.386823,585330.25773,561876.0719155,558538.135999,649272.3913197143,689359.7047637356,660546.4682526536
2014-11-15,786124.201177,1184,92867.0,75.91,0,5,15,11,4,2014,46,553007.970965,816064.644983,873539.2478855,820840.970792,644654.9217818571,688726.2689815571,660348.9623585821
2014-11-16,956619.401927,1058,92544.0,75.91,0,6,16,11,4,2014,46,786124.201177,941478.422301,709851.4922288,935410.595877,640377.715523857,682482.3370738073,659109.077729475
2014-11-17,620876.340058,754,77532.0,75.64,0,0,17,11,4,2014,47,956619.401927,593376.793073,973192.041735,624629.990941,642540.7126132856,700108.6163379643,659866.5350884035
2014-11-18,553367.204141,2663,74317.0,74.55,0,1,18,11,4,2014,47,620876.340058,552505.750307,702751.953595,542207.165266,646469.2193254286,674943.2090753214,659732.4761282966
2014-11-19,580234.0113007,5147,72588.0,74.55,0,2,19,11,4,2014,47,553367.204141,588093.484021,718799.9390395,584926.355993,646592.2841588572,664272.8698286071,660131.0489452606
2014-11-20,511855.7610447,2824,73630.0,75.63,0,3,20,11,4,2014,47,580234.0113007,468057.386823,566118.381055,492233.2322,645469.5023416715,654375.30356155,659963.46520625
2014-11-21,567978.732759,4573,77423.0,76.52,0,4,21,11,4,2014,47,511855.7610447,553007.970965,585330.25773,528403.680064,651726.4129447713,650499.4021322428,660664.2698078464
2014-11-22,763720.148593,868,91986.0,76.52,0,5,22,11,4,2014,47,567978.732759,786124.201177,816064.644983,758926.230707,653865.0932010572,649260.0074914572,662077.6645469535
2014-11-23,907432.656994,973,90947.0,76.52,0,6,23,11,4,2014,47,763720.148593,956619.401927,941478.422301,892128.498949,650664.5142604858,645521.1148921715,662248.8759000251
